cell_id	seed_block_id	response	window	start_generation	end_generation	mean	median	sd	cv	q05	q95	lag1_autocorrelation	integrated_autocorrelation_time
p01-s02-c0021	sb0018	evenness	2	101	150	0.7671883560002587	0.7671873719685229	3.934996285709032e-06	5.1291136719333955e-06	0.7671819905240415	0.7671941876747093	0.7292666329840478	3.4858530190287946
p01-s02-c0021	sb0018	evenness	3	151	200	0.7671876596901214	0.7671871064398132	4.080176811464327e-06	5.318355632978209e-06	0.7671819820501562	0.7671943068276518	0.6906094443255292	3.836847888936126
p01-s02-c0021	sb0018	evenness	4	201	250	0.7671854336770271	0.767185711790892	6.3596218433884e-06	8.289549780562831e-06	0.7671761532024101	0.7671957992304669	0.7854392534126973	5.213177374941067
p01-s02-c0021	sb0018	TV	1	51	100	9.081822000000148e-05	8.977950000000343e-05	9.512145012905087e-06	0.10473828944131401	7.465559999999978e-05	0.00010750965000000552	0.7097857483506212	4.580373461976507
p01-s02-c0021	sb0018	TV	2	101	150	9.054318000000235e-05	9.087700000000877e-05	7.794995709417546e-06	0.08609147270305001	8.014069999999634e-05	0.00010256865000000946	0.6513596565519388	2.8044976227867675
p01-s02-c0021	sb0018	TV	3	151	200	9.213202000000121e-05	8.967449999998988e-05	1.1032034521950234e-05	0.11974158953586482	7.724664999999274e-05	0.00011107304999999831	0.7879549103792773	5.9162447979874955
p01-s02-c0021	sb0018	TV	4	201	250	9.016154000000228e-05	8.796400000000221e-05	8.182428977251005e-06	0.09075298599880612	7.9961350000003e-05	0.00010608420000000482	0.7365942300389197	5.936359190139491
p01-s02-c0021	sb0019	D0	1	51	100	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0021	sb0019	D0	2	101	150	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0021	sb0019	D0	3	151	200	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0021	sb0019	D0	4	201	250	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0021	sb0019	D1	1	51	100	34.22835613299602	34.228151368304026	0.001254003245865112	3.663638536985587e-05	34.22659949907337	34.23033299193489	0.8401197352181493	7.779685940593101
p01-s02-c0021	sb0019	D1	2	101	150	34.2291483323318	34.229114389970405	0.0009411850793762868	2.7496596474977797e-05	34.22779858401439	34.23093264283176	0.7844045505198226	4.798736412142105
p01-s02-c0021	sb0019	D1	3	151	200	34.22854391290224	34.228622283298066	0.001490278296105936	4.353905032881591e-05	34.226292227851985	34.23075687193505	0.9299385335579141	9.222134544866238
p01-s02-c0021	sb0019	D1	4	201	250	34.227901151817335	34.227944127565024	0.0008818241143406283	2.5763312521831558e-05	34.22656402065082	34.22938725254052	0.746544889053852	4.816671704021102
p01-s02-c0021	sb0019	D2	1	51	100	22.206197025117408	22.20594571856569	0.0008072725323450746	3.635347968100839e-05	22.204963971538444	22.20752177399584	0.8149853094917636	5.827596952587059
p01-s02-c0021	sb0019	D2	2	101	150	22.206865269029503	22.206874720221823	0.0007478406976621923	3.367610370046951e-05	22.20573629191777	22.208044316630396	0.81784220363499	9.269068699474888
p01-s02-c0021	sb0019	D2	3	151	200	22.206434372886765	22.20640839222093	0.0010004648999005195	4.5052928493646424e-05	22.204917811522066	22.207878702338327	0.9152409311828221	9.736740512130634
p01-s02-c0021	sb0019	D2	4	201	250	22.205928961462646	22.205999513888948	0.0008737727529502957	3.9348624165495964e-05	22.20447393268225	22.2071039174573	0.8559008535408744	5.628984772145911
p01-s02-c0021	sb0019	evenness	1	51	100	0.7671930208618218	0.7671917219582358	7.955446465743749e-06	1.03695500994092e-05	0.7671818765020728	0.767205561981647	0.8401158141826365	7.779612969819561
p01-s02-c0021	sb0019	evenness	2	101	150	0.7671980466376283	0.7671978313900505	5.97077039526604e-06	7.782567254223241e-06	0.7671894838415697	0.767209365959726	0.7844028762588032	4.798739544056839
p01-s02-c0021	sb0019	evenness	3	151	200	0.7671942120893795	0.7671947094753544	9.454403108242061e-06	1.2323350410183499e-05	0.7671799270418892	0.7672082509362249	0.9299383901530622	9.22218358277093
p01-s02-c0021	sb0019	evenness	4	201	250	0.7671901344803396	0.7671904071957563	5.594406660962147e-06	7.2920732547630435e-06	0.7671816514124599	0.7671995624050397	0.7465418133295427	4.816714520337593
p01-s02-c0021	sb0019	TV	1	51	100	8.73798800000008e-05	8.648400000000817e-05	7.225142762910546e-06	0.08268657227396604	7.747260000000514e-05	0.00010136254999999243	0.6119383764981791	2.6689326093509464
p01-s02-c0021	sb0019	TV	2	101	150	8.986480000000421e-05	8.937550000000808e-05	6.347411649883513e-06	0.07063290242545708	8.13642500000011e-05	0.00010237985000001027	0.5871932801617796	3.059099447373165
p01-s02-c0021	sb0019	TV	3	151	200	8.857832000000114e-05	8.866550000000165e-05	6.99110554289079e-06	0.07892569584623754	7.944254999999329e-05	0.00010000395000000082	0.6375195694457749	3.24762078963464
p01-s02-c0021	sb0019	TV	4	201	250	8.684411999999593e-05	8.766949999999894e-05	1.0299925772744742e-05	0.11860245429103577	7.081200000000534e-05	0.00010412999999998788	0.7830819010010736	5.055001617627074
p01-s02-c0021	sb0020	D0	1	51	100	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0021	sb0020	D0	2	101	150	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0021	sb0020	D0	3	151	200	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0021	sb0020	D0	4	201	250	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0021	sb0020	D1	1	51	100	34.22817976413469	34.2284129295459	0.001487175071603715	4.344885067952172e-05	34.22571224732972	34.23003295062231	0.9254487133572317	11.22550115919221
p01-s02-c0021	sb0020	D1	2	101	150	34.22768742887965	34.22768364279375	0.0007960095232849416	2.3256304561590326e-05	34.226395195558524	34.22896898557962	0.7442667655014554	4.126836657115559
p01-s02-c0021	sb0020	D1	3	151	200	34.227727914128145	34.22785370509838	0.0011019718783924666	3.219529736701006e-05	34.225930557790036	34.229280243599554	0.8583827998552394	8.711186424348467
p01-s02-c0021	sb0020	D1	4	201	250	34.228344746527625	34.228138860921725	0.0012199617089145899	3.564185525034341e-05	34.226422835314246	34.23038461686553	0.8906564368838447	7.668003471529582
p01-s02-c0021	sb0020	D2	1	51	100	22.205992503048748	22.20602617056019	0.0010803450062525936	4.865105696600901e-05	22.204381960518884	22.207380303433464	0.9195373414617594	13.56839485582935
p01-s02-c0021	sb0020	D2	2	101	150	22.205823077681654	22.205716369903875	0.0005942819039248169	2.676243532364762e-05	22.20494046750544	22.20678841697485	0.7072141308913522	2.822464427123686
p01-s02-c0021	sb0020	D2	3	151	200	22.206057809961678	22.206198574684116	0.001003845938451763	4.5205949972868935e-05	22.204541945132775	22.207456369828755	0.910517732128254	12.150639755548495
p01-s02-c0021	sb0020	D2	4	201	250	22.206551882176587	22.206274588569713	0.0008317472624739849	3.745503880508173e-05	22.205603582158524	22.20812379000986	0.8770112822479362	7.495940846529897
p01-s02-c0021	sb0020	evenness	1	51	100	0.7671919019036912	0.7671933813257052	9.434879822025293e-06	1.2297939796566951e-05	0.767176247348802	0.7672036585999418	0.9254502533554988	11.225504591327017
p01-s02-c0021	sb0020	evenness	2	101	150	0.767188778596922	0.7671887546347704	5.050045416886695e-06	6.582532953782903e-06	0.7671805803110249	0.7671969089519657	0.7442654634060416	4.126831918327104
p01-s02-c0021	sb0020	evenness	3	151	200	0.767189035390478	0.7671898335409183	6.991146514791555e-06	9.112677830742529e-06	0.7671776324285371	0.7671988835515904	0.8583859274534376	8.711313268125497
p01-s02-c0021	sb0020	evenness	4	201	250	0.7671929486328543	0.7671916426100366	7.739499329670652e-06	1.0088074119375733e-05	0.7671807556733434	0.7672058894760794	0.8906548590015306	7.667952870741005
p01-s02-c0021	sb0020	TV	1	51	100	9.287762000000077e-05	9.226050000000252e-05	8.732758135237945e-06	0.09402435307060918	7.9858299999992e-05	0.00010799839999999772	0.7106403866045804	3.324970117263719
p01-s02-c0021	sb0020	TV	2	101	150	9.574890000000042e-05	9.69944999999949e-05	9.471975735649245e-06	0.0989251650478408	8.074764999999928e-05	0.0001091503499999997	0.859038363516476	6.183196569277798
p01-s02-c0021	sb0020	TV	3	151	200	8.688918000000098e-05	8.4850499999995e-05	9.00303167689137e-06	0.10361510693151056	7.34283999999989e-05	0.00010184034999999875	0.7542848456200817	4.72600687015634
p01-s02-c0021	sb0020	TV	4	201	250	8.841050000000111e-05	8.767300000000026e-05	9.619200465841083e-06	0.10880156164529058	7.610805000000438e-05	0.0001038412500000059	0.7534311204102933	3.9711447154425445
p01-s02-c0022	sb0001	D0	1	171	190	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0001	D0	2	191	210	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0001	D0	3	211	230	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0001	D0	4	231	250	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0001	D1	1	171	190	29.270165179675274	28.99454445426348	1.9994035612845569	0.06830858483412011	26.21673361705062	32.78567355100775	0.8707032213294263	4.611994548415937
p01-s02-c0022	sb0001	D1	2	191	210	31.067674407744015	30.898809696566662	0.7457410329313322	0.02400376105220952	30.04578275321517	32.40170617781649	0.350224781418274	1.2494156987005267
p01-s02-c0022	sb0001	D1	3	211	230	29.08679423567231	29.29461769199959	1.6529350306110266	0.05682767984736702	26.651143166952885	31.75437054828444	0.8176099590403896	4.715917866747857
p01-s02-c0022	sb0001	D1	4	231	250	29.996693755629963	30.677475414795126	1.6608391389724455	0.05536740657162355	27.18211712248197	31.61869206905148	0.888109344951541	4.976420261121426
p01-s02-c0022	sb0001	D2	1	171	190	19.23828554376931	19.04187007918877	1.8715333652319475	0.09728171260240388	16.501882821409467	22.447986229687437	0.8534661248560944	4.186553870891165
p01-s02-c0022	sb0001	D2	2	191	210	22.13048561765425	22.35723834029192	0.8885177439342641	0.040149039622766475	20.689325957304682	23.382026456643036	0.501717405043867	1.6268817187842257
p01-s02-c0022	sb0001	D2	3	211	230	19.900361364988708	20.131950116506104	1.6279800587766038	0.0818065576256699	18.097178284461666	22.559096567144945	0.8379011563692739	4.67124024066449
p01-s02-c0022	sb0001	D2	4	231	250	20.135996537540436	20.60239483424479	1.276022810422273	0.06337023390142757	18.071742448277465	21.48334935009643	0.866145386035582	4.502446689018274
p01-s02-c0022	sb0001	evenness	1	171	190	0.7327374000082555	0.731158006786969	0.014698162052587685	0.020059249128571963	0.7092892202236944	0.7578383337306039	0.8747038141465753	4.6405842151528365
p01-s02-c0022	sb0001	evenness	2	191	210	0.7460953616074886	0.7449707696948968	0.00518488040442851	0.006949353489153858	0.738891612626164	0.7552839273349614	0.3450799311939858	1.2353474425858708
p01-s02-c0022	sb0001	evenness	3	211	230	0.7315170867166769	0.7333937501517542	0.0122792074124903	0.016785947499331818	0.7128579179975799	0.7508989461600643	0.8163696649605339	4.744270294923591
p01-s02-c0022	sb0001	evenness	4	231	250	0.7382124747129025	0.7434097020177846	0.012250789679028751	0.01659520815303642	0.7171414977849395	0.7499718030777759	0.8927855479156956	5.000823818930202
p01-s02-c0022	sb0001	TV	1	171	190	0.1675170547	0.16671611050000001	0.018387263200324168	0.10976352964928393	0.13753917400000001	0.1943812609	0.7488086337878009	4.902548717044178
p01-s02-c0022	sb0001	TV	2	191	210	0.164258396	0.164656408	0.010050495085931312	0.061187101120428036	0.15033577925000005	0.17795980565	0.1867498790384723	1.8182151990631428
p01-s02-c0022	sb0001	TV	3	211	230	0.164278807	0.16115321900000001	0.01795067214177684	0.10926955503016796	0.14242038099999998	0.19806142295	0.6928216831646535	4.095427712877024
p01-s02-c0022	sb0001	TV	4	231	250	0.17475815880000004	0.17464404700000002	0.018207245512622698	0.10418538188800541	0.15130513425000003	0.19886945285000002	0.8182373575604002	5.505043611852127
p01-s02-c0022	sb0002	D0	1	171	190	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0002	D0	2	191	210	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0002	D0	3	211	230	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0002	D0	4	231	250	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0002	D1	1	171	190	30.59953819566534	30.69947788624613	3.007751761935875	0.09829402465825274	27.3044686384878	34.576207802944154	0.922404298297209	5.365036507991688
p01-s02-c0022	sb0002	D1	2	191	210	28.938566990741812	28.94284986244548	1.131322950175965	0.039093952044615896	27.502136950782592	30.85788200921366	0.5506487777382656	2.1710927929705446
p01-s02-c0022	sb0002	D1	3	211	230	29.469566711465916	29.244708517919896	1.6929588498063703	0.057447700754544175	26.69912847156687	31.593647238906048	0.8679328237394992	5.220005532780344
p01-s02-c0022	sb0002	D1	4	231	250	28.19996372234536	28.3151863655918	0.8143361091604274	0.028877204140342776	27.01521033776925	29.465115296910607	0.5416613858200956	2.951230340840949
p01-s02-c0022	sb0002	D2	1	171	190	20.897862936891148	20.530197116274547	2.2065459482834693	0.10558715764128387	18.336832916362592	24.038556515564004	0.8935780100228459	4.93753814756985
p01-s02-c0022	sb0002	D2	2	191	210	19.33667147804367	19.339151017313796	0.8181491511967001	0.042310754057423426	18.28944914445625	20.506027483663804	0.4616827764408537	1.8104840698138818
p01-s02-c0022	sb0002	D2	3	211	230	20.504845776774943	20.243553395299656	1.4303204721625402	0.06975524165037172	18.53229767545694	22.619430044489498	0.871921250432397	5.5171080777867445
p01-s02-c0022	sb0002	D2	4	231	250	18.96673035159873	19.16839814674102	0.8101316705290282	0.0427133014236553	17.740424813616546	19.829083760870102	0.5189929006227725	3.0220492401501784
p01-s02-c0022	sb0002	evenness	1	171	190	0.7418672805088888	0.743551741712918	0.02124020492890509	0.028630734212102237	0.7181161969967937	0.7693841737134981	0.9246706198314256	5.392245252696602
p01-s02-c0022	sb0002	evenness	2	191	210	0.7305818406567278	0.7307705926253458	0.008450376556077057	0.01156663919880752	0.7196825745508209	0.7446829879506482	0.548274706824518	2.1728273984385362
p01-s02-c0022	sb0002	evenness	3	211	230	0.734343583139975	0.7330178795775354	0.01255486310776351	0.01709671521071955	0.7132483296951004	0.749799535051487	0.8693958635384977	5.213079063951775
p01-s02-c0022	sb0002	evenness	4	231	250	0.725037914662835	0.7260093514784054	0.0062898495542439035	0.008675200878520785	0.7158036384017517	0.7346540085470092	0.5409480809494519	2.9806465736938295
p01-s02-c0022	sb0002	TV	1	171	190	0.17529280525000002	0.1776323065	0.013231735686844139	0.07548362106461376	0.15579420724999998	0.20131780485	0.5258380516119223	1.7648836114193354
p01-s02-c0022	sb0002	TV	2	191	210	0.17545839840000002	0.17588643399999998	0.014101422502677617	0.08036903694133808	0.16039544310000003	0.19587918475000002	0.5187430799829472	2.6641289604901806
p01-s02-c0022	sb0002	TV	3	211	230	0.1898378128	0.1832504005	0.0270028098918653	0.14224147177840482	0.15466662844999998	0.22869174075000004	0.8854518868264989	5.477564058654666
p01-s02-c0022	sb0002	TV	4	231	250	0.1813478071	0.18105506650000003	0.012028104396665228	0.06632616401053369	0.16494551265000001	0.19854798280000002	0.40669253756606494	2.4218412274515657
p01-s02-c0022	sb0003	D0	1	171	190	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0003	D0	2	191	210	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0003	D0	3	211	230	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0003	D0	4	231	250	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0003	D1	1	171	190	27.661807677054533	27.307369812045405	1.419564794880842	0.05131858378360323	25.985266299007947	30.094755577645792	0.7938432956185413	3.8491930754047616
p01-s02-c0022	sb0003	D1	2	191	210	31.266378045644295	31.51456980871667	1.7052418679209511	0.05453915594033788	28.579700857407513	33.583624591645574	0.6981902983431313	2.8290876585955855
p01-s02-c0022	sb0003	D1	3	211	230	32.17889187288848	31.821811053655985	1.2516710727478222	0.03889727084736521	30.753980358323084	33.87843442109291	0.5014063908100136	3.634998005937695
p01-s02-c0022	sb0003	D1	4	231	250	32.86478964748433	33.24971482460078	1.6579032552110868	0.05044618489861513	30.250252672542477	35.06541161709252	0.7462300278502889	4.288733266343365
p01-s02-c0022	sb0003	D2	1	171	190	18.359069557223574	17.861703347687673	1.550556601501836	0.08445725403833185	16.677976105726245	21.038213758983357	0.8501220192812373	4.193567212849457
p01-s02-c0022	sb0003	D2	2	191	210	21.440029902184843	21.942005527612253	1.638153783180032	0.0764063198910509	18.85105220146611	23.884808065700852	0.758409925216176	3.0802669626117263
p01-s02-c0022	sb0003	D2	3	211	230	22.677437447551878	22.560509301983423	1.0127246266620036	0.04465780708266627	21.122254389299663	24.208489121534743	0.3775953234310058	2.4803537497890806
p01-s02-c0022	sb0003	D2	4	231	250	22.8053586631998	22.861945164833152	1.4638121062610612	0.06418719950338526	20.694288288966366	25.065029520062506	0.6672322502763814	3.677944528241752
p01-s02-c0022	sb0003	evenness	1	171	190	0.7206721280744584	0.7181372783366924	0.011036313715004513	0.015313917779076733	0.7073635800410114	0.7392453495668849	0.7867050979078111	3.8352600363683766
p01-s02-c0022	sb0003	evenness	2	191	210	0.74722708737719	0.7492553085316807	0.011987648316786734	0.016042844965463002	0.7280215807235626	0.7630592671635167	0.7129087992148685	2.8543056878836577
p01-s02-c0022	sb0003	evenness	3	211	230	0.7536304726280448	0.7513577792020332	0.008406756508237426	0.011155011392946407	0.7439472790738043	0.7649588997273715	0.4996927657943013	3.630403115399615
p01-s02-c0022	sb0003	evenness	4	231	250	0.7580997586212843	0.7608935286429092	0.011054803111842199	0.014582253834174781	0.7403644834578377	0.772437554539396	0.7572164886627764	4.300027701758383
p01-s02-c0022	sb0003	TV	1	171	190	0.1852225792	0.176672573	0.023681892255247423	0.1278564004320237	0.1592271481	0.2204120895	0.9225577443626093	6.2252763982451285
p01-s02-c0022	sb0003	TV	2	191	210	0.1760500095	0.17443124399999999	0.019735614086211575	0.11210231764407587	0.14925582604999998	0.20200495794999998	0.4638337711406272	1.99596747328487
p01-s02-c0022	sb0003	TV	3	211	230	0.18431423535000002	0.1811744985	0.013795683251520986	0.07484871271784263	0.16624418365000002	0.2120597116	0.3007868467794072	1.4663531939575738
p01-s02-c0022	sb0003	TV	4	231	250	0.17959509294999998	0.176838897	0.013357047477381223	0.07437312043430876	0.16085657774999998	0.19666074745	0.7078086564231119	4.170443870495388
p01-s02-c0022	sb0004	D0	1	171	190	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0004	D0	2	191	210	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0004	D0	3	211	230	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0004	D0	4	231	250	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0004	D1	1	171	190	30.142626343872177	29.908633378204666	1.2954459618043201	0.042977209318977506	28.49805962563572	32.643350233477484	0.7997528594351807	4.953952925491487
p01-s02-c0022	sb0004	D1	2	191	210	29.441465915966717	29.292158361111703	1.1860042513661473	0.040283464646471714	27.569523816443656	31.259682486841303	0.7857575586714067	3.9884208522143454
p01-s02-c0022	sb0004	D1	3	211	230	28.93300922121149	28.78405980061308	2.2186052134241403	0.07668076267012099	25.985085185668854	32.59908073633154	0.8803291550545493	4.148468754228001
p01-s02-c0022	sb0004	D1	4	231	250	30.616136013493502	30.17430689724823	1.9190915855222317	0.06268235758674534	28.487699838453654	33.69608272032476	0.8496305887562845	6.795010575736603
p01-s02-c0022	sb0004	D2	1	171	190	21.07425269092761	20.808212898665474	1.0280316076031513	0.04878140272303535	19.85945101066036	23.211301255000528	0.5963011464384861	4.027967434584369
p01-s02-c0022	sb0004	D2	2	191	210	19.524003456137454	19.590303140311832	0.6100062973116105	0.03124391463472377	18.432425786312816	20.27773116605977	0.4486047697793641	2.766947777594435
p01-s02-c0022	sb0004	D2	3	211	230	18.957290095472352	18.72525020366534	2.0899734837205335	0.11024642621361216	16.15165541701021	21.94698024100463	0.8928787199249226	4.366488302381061
p01-s02-c0022	sb0004	D2	4	231	250	21.320011198454413	20.828616517419842	1.221993862772307	0.057316755202309416	19.85167391525134	23.23013180306132	0.7555787093904867	5.820621129301275
p01-s02-c0022	sb0004	evenness	1	171	190	0.7394038152667108	0.7378982818731019	0.009194037776643143	0.012434393205459394	0.7274075183958945	0.7568965468511006	0.799005920739695	4.9917496508818875
p01-s02-c0022	sb0004	evenness	2	191	210	0.7343116067365836	0.7333714421674646	0.008776739259757124	0.011952336282361892	0.7202142946077337	0.7474921928851019	0.7865665131496573	4.016239042357348
p01-s02-c0022	sb0004	evenness	3	211	230	0.7300980349933734	0.729559328744896	0.016496905782874622	0.0225954666252791	0.7073598159755649	0.7565995223735102	0.8723426017171705	4.167151632849037
p01-s02-c0022	sb0004	evenness	4	231	250	0.7425726833705181	0.7398122531470236	0.013542349377011664	0.018237069151996396	0.7273248435573688	0.7637892518845324	0.8504624634616357	6.8138519095978385
p01-s02-c0022	sb0004	TV	1	171	190	0.17867045134999998	0.181223197	0.017342928401072707	0.09706657295614823	0.15575038755	0.20526334670000002	0.5918342657911143	3.660061415730178
p01-s02-c0022	sb0004	TV	2	191	210	0.17346518525000001	0.173214486	0.015433547082616622	0.08897201510708687	0.15452619085	0.19686456674999997	0.5662733079451627	3.763103243290732
p01-s02-c0022	sb0004	TV	3	211	230	0.1885154906	0.1908947635	0.02363233768407894	0.1253601898117912	0.1436250231	0.2163655225	0.8904674311963156	4.099294210429369
p01-s02-c0022	sb0004	TV	4	231	250	0.16651809245000002	0.1670931395	0.016516956532957892	0.09919016180129135	0.14243167595	0.18806892925	0.8115326560142606	5.860895461118931
p01-s02-c0022	sb0005	D0	1	171	190	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0005	D0	2	191	210	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0005	D0	3	211	230	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0005	D0	4	231	250	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0005	D1	1	171	190	28.074308465776888	28.305869362918834	1.0005361903287817	0.03563885434786236	26.672193468569514	29.533984323071245	0.6735728434279632	2.917638346411848
p01-s02-c0022	sb0005	D1	2	191	210	31.44109914200273	32.08677842776243	1.717475569936093	0.054625175862305864	28.93214250987211	33.51795749139647	0.8554350880842229	5.986819145053913
p01-s02-c0022	sb0005	D1	3	211	230	31.112491248381065	31.253408089210083	1.0778334848493287	0.034643110905026406	29.530180278922852	32.65402931153477	0.5691553643827708	2.7628983775483733
p01-s02-c0022	sb0005	D1	4	231	250	32.02666141907114	31.80320735623217	1.4017090930715823	0.04376694388247714	30.178145678549903	33.766245785752645	0.7558812688953936	4.604195686989872
p01-s02-c0022	sb0005	D2	1	171	190	18.637402562713852	18.546569811365252	1.0982191645235682	0.05892554828003098	17.19860006640649	20.64299653855088	0.7017033456907976	2.7808609777843527
p01-s02-c0022	sb0005	D2	2	191	210	21.821982812015627	21.943393479229673	0.9513607143863042	0.04359643771062205	20.551716298526518	23.064226655205932	0.48751127329523686	3.5543370879355427
p01-s02-c0022	sb0005	D2	3	211	230	21.982749409765916	22.090936275119383	0.7626924571220499	0.03469504395947948	20.869636597955008	23.07714791500387	0.4270348745028416	2.7342158073560014
p01-s02-c0022	sb0005	D2	4	231	250	22.424854062405853	22.284113240971116	1.3127207399508267	0.058538652528024135	20.578618746170893	24.167356824768184	0.6484527328258337	4.48329203279787
p01-s02-c0022	sb0005	evenness	1	171	190	0.7240231212531072	0.7259382126814291	0.007757065711993064	0.01071383700919313	0.7130291426618096	0.7351606935856435	0.6741679965354986	2.9329854253665193
p01-s02-c0022	sb0005	evenness	2	191	210	0.7484365470134646	0.7531627754266489	0.01199269311143719	0.01602366046833552	0.7306897318135589	0.7626387352498286	0.862002149526591	5.990525115456719
p01-s02-c0022	sb0005	evenness	3	211	230	0.7463422358153167	0.7474483549458757	0.007585604169509567	0.01016370748631548	0.7351288468495213	0.7569682012146023	0.5672557110527632	2.755963918430324
p01-s02-c0022	sb0005	evenness	4	231	250	0.7525583204213185	0.7512342287153373	0.00950167485934393	0.01262583191429527	0.7398452552572249	0.7642406024587216	0.7472015021859849	4.58515074109365
p01-s02-c0022	sb0005	TV	1	171	190	0.1811219126	0.1839517455	0.013411745555913469	0.07404816658232147	0.15526843950000002	0.20162463284999996	0.5704842109081248	2.260764142724347
p01-s02-c0022	sb0005	TV	2	191	210	0.1661121866	0.16787808999999998	0.015579466204571733	0.09378882141914888	0.14074681939999997	0.18715504705	0.6614986987828043	2.830474194535543
p01-s02-c0022	sb0005	TV	3	211	230	0.16863066275	0.17202952	0.00982996556872707	0.058292871583504886	0.15482255520000002	0.1820167558	0.3508690783765976	1.2878247666241565
p01-s02-c0022	sb0005	TV	4	231	250	0.18235516335	0.182311999	0.010412951131023324	0.05710258453739212	0.16808991685000002	0.19892114565	0.5724062368422268	2.29125326663012
p01-s02-c0022	sb0006	D0	1	171	190	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0006	D0	2	191	210	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0006	D0	3	211	230	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0006	D0	4	231	250	100.0	100.0	0.0	0.0	100.0	100.0	0.0	1.0
p01-s02-c0022	sb0006	D1	1	171	190	30.612165897825804	30.919415497058843	2.0403550621912765	0.0666517707045417	27.902460406146115	33.04903758236249	0.9314667644264315	6.7287106481037995
p01-s02-c0022	sb0006	D1	2	191	210	31.82529289244433	32.087048362871535	1.1604701791350613	0.03646377059456912	30.04635446819024	33.25834500267227	0.7654590730398598	3.5681556804591334
p01-s02-c0022	sb0006	D1	3	211	230	30.210184554489736	30.543246665661115	1.3562884957719203	0.04489507481576617	28.011323610192818	31.87746054838827	0.8251845836561822	5.24334562859998
p01-s02-c0022	sb0006	D1	4	231	250	29.268507086878913	29.435724484885814	0.9203843545324184	0.031446235088124025	28.036223173807482	30.536886125947554	0.37611826577429835	2.209717071165526
p01-s02-c0022	sb0006	D2	1	171	190	21.428495956640578	21.840210007707725	1.7260379638204466	0.08054872200610778	19.187535351311553	23.574351608301594	0.8960404787432551	6.420130320957821
p01-s02-c0022	sb0006	D2	2	191	210	22.31679964634341	22.56601278818956	1.125350151630296	0.05042614395719073	20.591947909323814	23.841812438970003	0.7244295157356723	3.4937576035469347
p01-s02-c0022	sb0006	D2	3	211	230	20.87887577774118	20.866647175527415	1.3856854925149966	0.06636782110616636	18.8910035254486	22.94130293107742	0.8701217763008594	5.950418350357174
p01-s02-c0022	sb0006	D2	4	231	250	19.770643514947285	19.824086936841024	0.6695173380185278	0.03386421577589772	18.96106827515033	20.783273028461565	0.29028413309452883	1.477422569064227
p01-s02-c0022	sb0006	evenness	1	171	190	0.7424874297893082	0.7451153331620021	0.014506049930578135	0.019537098338074817	0.7228212474145899	0.7595747409438754	0.9326416633132287	6.681967889285108
