run_id	cell_id	cell	seed_block_id	generation	feedback_exposure	D0	shannon	D1	D2	evenness	top_frequency	TV	jensen_shannon	turnover	mutant_richness	mutant_abundance_fraction	root_D0	root_D1	root_D2	root_evenness	mean_adult_richness	mean_adult_gene_diversity	realized_host_feedback	expected_host_feedback_after_migration
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	151	0.0	100	3.5330252042014294	34.22735589142687	22.205462503656086	0.767186675304895	0.09344062	7.918100000000499e-05	1.3790509908994982e-08	4.6053000000003254e-05	0	0.0	100	34.22735589142687	22.205462503656086	0.767186675304895	3.35	0.5024036831115245	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	152	0.0	100	3.533048555378795	34.228155149816814	22.20580928539771	0.7671917459486329	0.093439406	8.331299999999624e-05	1.4105606345212441e-08	3.858200000000052e-05	0	0.0	100	34.228155149816814	22.20580928539771	0.7671917459486329	3.43	0.5258437390831119	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	153	0.0	100	3.5330388509519373	34.22782298680042	22.20532025125514	0.7671896386591158	0.093439333	8.588899999999901e-05	1.5292348442763584e-08	3.842099999999931e-05	0	0.0	100	34.22782298680042	22.20532025125514	0.7671896386591158	3.44	0.544211985451467	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	154	0.0	100	3.533062473835485	34.22863155622727	22.205956906253167	0.7671947683031015	0.093434658	9.163599999998837e-05	1.5279755374227653e-08	4.48260000000031e-05	0	0.0	100	34.22863155622727	22.205956906253167	0.7671947683031015	3.34	0.5331175993555519	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	155	0.0	100	3.53305723521663	34.228452245942286	22.20599667111182	0.7671936307514707	0.093437954	8.758499999997964e-05	1.445150301010407e-08	4.541600000000724e-05	0	0.0	100	34.228452245942286	22.20599667111182	0.7671936307514707	3.25	0.5210321468578736	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	156	0.0	100	3.5330434335112586	34.227979838189086	22.2056836401815	0.7671906337492289	0.093442143	8.287399999998979e-05	1.5396405342182677e-08	4.5095999999993796e-05	0	0.0	100	34.227979838189086	22.2056836401815	0.7671906337492289	3.4	0.5270386668136557	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	157	0.0	100	3.533053684713862	34.22833071794358	22.205793320704675	0.7671928597695906	0.09344268	8.628099999999933e-05	1.5760415384998656e-08	3.5823999999998294e-05	0	0.0	100	34.22833071794358	22.205793320704675	0.7671928597695906	3.4	0.5197572582076314	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	158	0.0	100	3.5330512244429286	34.22824650708001	22.205573345674473	0.7671923255285455	0.093446298	8.890999999999481e-05	1.4822171093500377e-08	4.170599999999151e-05	0	0.0	100	34.22824650708001	22.205573345674473	0.7671923255285455	3.51	0.5281856063967769	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	159	0.0	100	3.5330323170839493	34.227599347454124	22.205091780965226	0.7671882198477095	0.093443162	8.841199999999106e-05	1.3834101542554685e-08	3.7137000000005144e-05	0	0.0	100	34.227599347454124	22.205091780965226	0.7671882198477095	3.47	0.5131909089540092	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	160	0.0	100	3.5330401215882525	34.22786647794293	22.205378207620225	0.7671899145742859	0.093439877	8.867399999999337e-05	1.219445593358867e-08	3.7034999999992316e-05	0	0.0	100	34.22786647794293	22.205378207620225	0.7671899145742859	3.49	0.5463312421454253	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	161	0.0	100	3.5330536351587236	34.22832902175396	22.2060052634411	0.7671928490088291	0.093434029	7.937199999998365e-05	1.2589883585903153e-08	4.483300000000977e-05	0	0.0	100	34.22832902175396	22.2060052634411	0.7671928490088291	3.39	0.5427035427933177	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	162	0.0	100	3.533054631785256	34.22836313463182	22.20598798074112	0.7671930654235309	0.093436385	7.833200000000436e-05	1.2486085315983948e-08	3.753299999999227e-05	0	0.0	100	34.22836313463182	22.20598798074112	0.7671930654235309	3.39	0.5004235611939071	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	163	0.0	100	3.5330480683948924	34.2281384812603	22.2060525578401	0.7671916402014222	0.093434906	7.997799999999542e-05	1.1380924398418811e-08	3.918399999999078e-05	0	0.0	100	34.2281384812603	22.2060525578401	0.7671916402014222	3.44	0.529372941618834	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	164	0.0	100	3.5330264263931137	34.227397723842174	22.205216613864334	0.7671869407004472	0.093443399	9.250799999999216e-05	1.2911429941342148e-08	4.757099999999845e-05	0	0.0	100	34.227397723842174	22.205216613864334	0.7671869407004472	3.51	0.5608612606728128	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	165	0.0	100	3.533019538956357	34.22716198561682	22.204944737995586	0.7671854451125583	0.093447257	0.00010861000000000087	1.5358367491545666e-08	3.7841000000017014e-05	0	0.0	100	34.22716198561682	22.204944737995586	0.7671854451125583	3.34	0.52909089941154	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	166	0.0	100	3.5330034218717223	34.2266103479957	22.20435265093242	0.7671819453320977	0.093452263	0.0001145129999999944	1.495760352656487e-08	4.2624000000007105e-05	0	0.0	100	34.2266103479957	22.20435265093242	0.7671819453320977	3.43	0.5437477699877831	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	167	0.0	100	3.5330204887021486	34.227194492735315	22.204838076047007	0.7671856513472365	0.093447132	0.00010024700000000467	1.2058769762446912e-08	4.435300000000023e-05	0	0.0	100	34.227194492735315	22.204838076047007	0.7671856513472365	3.43	0.5535571281147493	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	168	0.0	100	3.5330379883170475	34.22779346069885	22.2054234251764	0.7671894513403296	0.093435686	0.00010924599999999948	1.213500977429246e-08	4.53019999999972e-05	0	0.0	100	34.22779346069885	22.2054234251764	0.7671894513403296	3.39	0.5219882477331578	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	169	0.0	100	3.5330416897115877	34.22792015150115	22.205449039726822	0.7671902550879416	0.093438835	0.00010520499999999483	1.1646432530778164e-08	3.228299999999217e-05	0	0.0	100	34.22792015150115	22.205449039726822	0.7671902550879416	3.46	0.5434955336970113	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	170	0.0	100	3.533031814333045	34.22758213950192	22.205535898288222	0.7671881106767376	0.093440039	9.981599999999265e-05	1.3350787046664468e-08	4.530300000000695e-05	0	0.0	100	34.22758213950192	22.205535898288222	0.7671881106767376	3.33	0.5264574717209967	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	171	0.0	100	3.533040747101207	34.22788788792351	22.205977497590418	0.7671900504026982	0.093433923	0.00010080399999999839	1.2269858126504957e-08	4.124200000000405e-05	0	0.0	100	34.22788788792351	22.205977497590418	0.7671900504026982	3.42	0.5380658601207926	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	172	0.0	100	3.5330620685979808	34.22861768550485	22.20636013623323	0.7671946803068955	0.093440333	8.438500000000122e-05	1.1093249506057302e-08	4.98169999999998e-05	0	0.0	100	34.22861768550485	22.20636013623323	0.7671946803068955	3.31	0.547058692016359	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	173	0.0	100	3.533056771867573	34.22843638622489	22.206421468169484	0.7671935301365015	0.093440426	8.255100000000305e-05	9.76332320870774e-09	3.7039999999996894e-05	0	0.0	100	34.22843638622489	22.206421468169484	0.7671935301365015	3.41	0.5084143079901271	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	174	0.0	100	3.533036980884116	34.22775897850992	22.20567046899408	0.767189232579048	0.093445539	7.540100000000307e-05	9.563704808119172e-09	3.779199999998637e-05	0	0.0	100	34.22775897850992	22.20567046899408	0.767189232579048	3.5	0.5500052785156962	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	175	0.0	100	3.5330711468117277	34.228928421622925	22.206559047591266	0.7671966516159635	0.093440614	7.005299999999088e-05	9.454603395799799e-09	3.845999999998385e-05	0	0.0	100	34.228928421622925	22.206559047591266	0.7671966516159635	3.44	0.5297549750742399	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	176	0.0	100	3.5330771832675243	34.22913504365994	22.206904851718896	0.7671979624156848	0.093433364	8.288600000000066e-05	9.716555016324317e-09	4.840200000000603e-05	0	0.0	100	34.22913504365994	22.206904851718896	0.7671979624156848	3.56	0.5390145413915526	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	177	0.0	100	3.5330668109231342	34.228780009124364	22.206341892893125	0.7671957100897183	0.093433567	8.286599999999896e-05	8.864922914431804e-09	3.474099999998948e-05	0	0.0	100	34.228780009124364	22.206341892893125	0.7671957100897183	3.53	0.5438472785873427	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	178	0.0	100	3.533070326424107	34.22890034064529	22.206615710580508	0.767196473471055	0.093431129	7.803599999999485e-05	8.441547044174702e-09	4.4878999999991274e-05	0	0.0	100	34.22890034064529	22.206615710580508	0.767196473471055	3.44	0.5373547045426357	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	179	0.0	100	3.533060513154338	34.228564444860474	22.206183618208954	0.7671943425466	0.093430126	8.791400000000328e-05	9.925746793202452e-09	4.171099999999937e-05	0	0.0	100	34.228564444860474	22.206183618208954	0.7671943425466	3.3	0.5342437121995297	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	180	0.0	100	3.533064064253701	34.22868599410969	22.206093513069163	0.7671951136580291	0.093440566	9.204999999999313e-05	1.08870093312255e-08	4.693099999999526e-05	0	0.0	100	34.22868599410969	22.206093513069163	0.7671951136580291	3.5	0.5340322149714308	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	181	0.0	100	3.533075592099258	34.229080579389795	22.206273550641548	0.7671976168978859	0.09344103	8.256700000000466e-05	9.763718190667662e-09	3.2790999999987916e-05	0	0.0	100	34.229080579389795	22.206273550641548	0.7671976168978859	3.61	0.5596970960078593	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	182	0.0	100	3.53305815130987	34.228483602410364	22.20583189479365	0.7671938296785903	0.093442191	8.728200000000089e-05	1.242052636925364e-08	3.95890000000067e-05	0	0.0	100	34.228483602410364	22.20583189479365	0.7671938296785903	3.41	0.563898978171522	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	183	0.0	100	3.5330581462730843	34.22848343000883	22.205835592254402	0.7671938285848662	0.093446287	9.186499999999759e-05	1.4410232710848369e-08	4.4862000000006944e-05	0	0.0	100	34.22848343000883	22.205835592254402	0.7671938285848662	3.41	0.5220841457010844	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	184	0.0	100	3.53301425207938	34.22698103130048	22.20490604791929	0.7671842970818095	0.093449157	9.539099999999131e-05	1.5906994352774124e-08	4.5556000000007355e-05	0	0.0	100	34.22698103130048	22.20490604791929	0.7671842970818095	3.41	0.508133688450033	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	185	0.0	100	3.5330411933502885	34.227903162090456	22.20521419300879	0.767190147304455	0.093447952	9.981999999999182e-05	1.6204460783377103e-08	4.448499999999765e-05	0	0.0	100	34.227903162090456	22.20521419300879	0.767190147304455	3.38	0.537246279360094	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	186	0.0	100	3.53305624457758	34.22841833791767	22.205461340851322	0.7671934156369343	0.093447096	9.374700000000391e-05	1.5347693158945505e-08	3.476700000001198e-05	0	0.0	100	34.22841833791767	22.205461340851322	0.7671934156369343	3.48	0.544564364597957	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	187	0.0	100	3.5330390949233745	34.22783133741261	22.20459517369451	0.7671896916368403	0.093449224	9.655799999999618e-05	1.5524887924270985e-08	4.663199999999882e-05	0	0.0	100	34.22783133741261	22.20459517369451	0.7671896916368403	3.34	0.5391581144966171	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	188	0.0	100	3.533038221088153	34.227801427941095	22.204507202379098	0.7671895018859328	0.093448721	9.581999999999649e-05	1.4557516076252376e-08	3.9054000000004346e-05	0	0.0	100	34.227801427941095	22.204507202379098	0.7671895018859328	3.59	0.5603127841916994	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	189	0.0	100	3.533059590806724	34.228532874240294	22.20498055601483	0.7671941422613605	0.093447592	9.324800000000671e-05	1.3029537632703164e-08	3.529100000000557e-05	0	0.0	100	34.228532874240294	22.20498055601483	0.7671941422613605	3.48	0.5552629041274182	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	190	0.0	100	3.533038583326278	34.22781382655795	22.20445312778772	0.7671895805449422	0.09345056	9.281600000000665e-05	1.308726019445561e-08	3.909700000000554e-05	0	0.0	100	34.22781382655795	22.20445312778772	0.7671895805449422	3.37	0.5316289796687037	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	191	0.0	100	3.5330223474560225	34.2272581127248	22.20410955446538	0.7671860549705118	0.093457584	9.81819999999973e-05	1.2735756043069125e-08	4.154799999999331e-05	0	0.0	100	34.2272581127248	22.20410955446538	0.7671860549705118	3.41	0.5505557713752672	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	192	0.0	100	3.533003547107342	34.22661463438673	22.20409307598675	0.767181972526667	0.09345477	8.102800000000997e-05	1.067090620849943e-08	4.853899999999426e-05	0	0.0	100	34.22661463438673	22.20409307598675	0.767181972526667	3.45	0.5346842300185473	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	193	0.0	100	3.532988377177688	34.22609542298865	22.20359793627493	0.7671786784182972	0.09346459	8.944000000000242e-05	1.1249006498820607e-08	4.4629000000001134e-05	0	0.0	100	34.22609542298865	22.20359793627493	0.7671786784182972	3.35	0.5191954510917219	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	194	0.0	100	3.5330060918390376	34.22670173204864	22.20415277111806	0.7671825251081336	0.093465297	0.00010384299999999732	1.3586144609026105e-08	3.8173999999995776e-05	0	0.0	100	34.22670173204864	22.20415277111806	0.7671825251081336	3.53	0.5707838996182023	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	195	0.0	100	3.532993151273861	34.22625882204985	22.20409770212123	0.7671797151001091	0.093461396	9.393499999999847e-05	1.2980517132711253e-08	3.589799999999271e-05	0	0.0	100	34.22625882204985	22.20409770212123	0.7671797151001091	3.37	0.5468872136235028	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	196	0.0	100	3.5330111939527025	34.22687636101674	22.20487068768629	0.7671836330180389	0.093454861	8.356800000001364e-05	1.1414510974107466e-08	3.569599999999338e-05	0	0.0	100	34.22687636101674	22.20487068768629	0.7671836330180389	3.42	0.5582639860034402	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	197	0.0	100	3.5329855709026905	34.225999375287564	22.204356923317675	0.7671780690434241	0.093457642	8.211799999999613e-05	1.3185977258356271e-08	4.044699999999511e-05	0	0.0	100	34.225999375287564	22.204356923317675	0.7671780690434241	3.42	0.5549642507612692	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	198	0.0	100	3.5329970378200746	34.226391844244986	22.204340314440184	0.7671805590528963	0.093456239	8.499400000000094e-05	1.288836923836266e-08	4.4389999999991516e-05	0	0.0	100	34.226391844244986	22.204340314440184	0.7671805590528963	3.45	0.5398194063441543	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	199	0.0	100	3.5330013190876493	34.22653837690026	22.204887636214014	0.7671814887183379	0.093449678	7.781399999999552e-05	1.2524567525965796e-08	3.4704999999992655e-05	0	0.0	100	34.22653837690026	22.204887636214014	0.7671814887183379	3.41	0.5267622479040237	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	200	0.0	100	3.5330022736202853	34.226571047263754	22.20470831138793	0.7671816959924662	0.093455223	9.016900000000967e-05	1.434348954320232e-08	4.154800000000418e-05	0	0.0	100	34.226571047263754	22.20470831138793	0.7671816959924662	3.62	0.5705173768915803	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	201	0.0	100	3.533001399087072	34.22654111500368	22.20452122252682	0.7671815060899918	0.093452048	9.762800000000308e-05	1.4389762742554031e-08	3.530400000000119e-05	0	0.0	100	34.22654111500368	22.20452122252682	0.7671815060899918	3.4	0.5400639715360053	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	202	0.0	100	3.5330203079680134	34.22718830671347	22.205064023208784	0.7671856121013177	0.093449297	9.203100000001676e-05	1.2796135045952905e-08	4.471399999999301e-05	0	0.0	100	34.22718830671347	22.205064023208784	0.7671856121013177	3.39	0.5266070249932351	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	203	0.0	100	3.533020868228149	34.22720748284801	22.204998318331757	0.7671857337602603	0.093457262	9.346100000001407e-05	1.3977442009404582e-08	4.3951000000001e-05	0	0.0	100	34.22720748284801	22.204998318331757	0.7671857337602603	3.26	0.517961615953266	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	204	0.0	100	3.5329828025691663	34.22590462643724	22.204177642107688	0.7671774679074372	0.093460897	9.665699999999894e-05	1.3979808143362115e-08	4.539100000001037e-05	0	0.0	100	34.22590462643724	22.204177642107688	0.7671774679074372	3.51	0.556079665715367	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	205	0.0	100	3.532988262686864	34.226091504414995	22.204440629786667	0.7671786535569306	0.093451853	9.29260000000102e-05	1.3367758555311187e-08	4.999000000000076e-05	0	0.0	100	34.226091504414995	22.204440629786667	0.7671786535569306	3.36	0.534140230360793	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	206	0.0	100	3.532996013726847	34.22635679324684	22.204426740995064	0.7671803366738774	0.093454092	9.336000000001368e-05	1.3173844859707206e-08	4.245100000000471e-05	0	0.0	100	34.22635679324684	22.204426740995064	0.7671803366738774	3.34	0.5148410808468633	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	207	0.0	100	3.533007828738567	34.2267611804424	22.20486003507356	0.7671829022710742	0.093448519	9.452800000000426e-05	1.4906791340697217e-08	3.590400000000923e-05	0	0.0	100	34.2267611804424	22.20486003507356	0.7671829022710742	3.38	0.5213820004793601	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	208	0.0	100	3.5329910227024106	34.22618596909001	22.204492489141987	0.7671792528866915	0.093447592	9.368400000000745e-05	1.596697767467381e-08	4.2367999999998304e-05	0	0.0	100	34.22618596909001	22.204492489141987	0.7671792528866915	3.23	0.5187723622746123	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	209	0.0	100	3.532986423544389	34.226028557814246	22.20453161056532	0.7671782541922164	0.093447367	0.00010128500000000865	1.533813844229453e-08	3.892299999999933e-05	0	0.0	100	34.226028557814246	22.20453161056532	0.7671782541922164	3.44	0.5220705220480906	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	210	0.0	100	3.532974307178501	34.225613865241634	22.204656800541542	0.7671756231567936	0.09345292	9.326400000000701e-05	1.3112842376960448e-08	4.957099999999275e-05	0	0.0	100	34.225613865241634	22.204656800541542	0.7671756231567936	3.55	0.503281252309537	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	211	0.0	100	3.533007502619758	34.22675001845362	22.20542195788681	0.7671828314552745	0.09345062	0.00010029600000001484	1.5114402218831982e-08	4.2608999999999605e-05	0	0.0	100	34.22675001845362	22.20542195788681	0.7671828314552745	3.47	0.5531984647817116	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	212	0.0	100	3.5329924873897145	34.226236099786775	22.205321204276544	0.7671795709394984	0.093446749	0.00010248400000000097	1.5617258953914565e-08	4.309099999998391e-05	0	0.0	100	34.226236099786775	22.205321204276544	0.7671795709394984	3.51	0.5498139042351339	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	213	0.0	100	3.5329965751370502	34.22637600827816	22.205267551796773	0.7671804585825541	0.093449765	0.0001047380000000141	1.7129881118935377e-08	3.681599999999651e-05	0	0.0	100	34.22637600827816	22.205267551796773	0.7671804585825541	3.55	0.5467548339427303	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	214	0.0	100	3.5330232678112594	34.22728961397554	22.2059156633829	0.7671862548231122	0.093445904	0.00010323800000000419	1.6451329204075564e-08	4.124000000002158e-05	0	0.0	100	34.22728961397554	22.2059156633829	0.7671862548231122	3.4	0.5241713658522347	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	215	0.0	100	3.5330298302100105	34.22751422783516	22.20612113930168	0.7671876798298951	0.093447214	0.00010910800000000289	1.7315525279741755e-08	3.756300000001063e-05	0	0.0	100	34.22751422783516	22.20612113930168	0.7671876798298951	3.41	0.539628078879577	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	216	0.0	100	3.5330600173825166	34.22854747530695	22.20679065398758	0.7671942348911169	0.093445049	0.00010262000000001896	1.4868960917461632e-08	3.834000000000313e-05	0	0.0	100	34.22854747530695	22.20679065398758	0.7671942348911169	3.37	0.5079482756389386	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	217	0.0	100	3.5330390907681055	34.22783119518676	22.206401988605048	0.767189690734535	0.093446005	0.00010909500000000919	1.5402190073478198e-08	4.1125999999996584e-05	0	0.0	100	34.22783119518676	22.206401988605048	0.767189690734535	3.43	0.5279677323920773	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	218	0.0	100	3.5330553953578754	34.228389270482694	22.20660488269816	0.7671932312312184	0.093442746	0.0001068140000000113	1.5804819489656333e-08	3.90270000000014e-05	0	0.0	100	34.228389270482694	22.20660488269816	0.7671932312312184	3.41	0.517184739122824	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	219	0.0	100	3.5330655519792247	34.22873691703737	22.20678105477806	0.7671954367135219	0.09344002	0.0001146350000000032	1.588862175969368e-08	4.3183000000004686e-05	0	0.0	100	34.22873691703737	22.20678105477806	0.7671954367135219	3.4	0.5290954393806185	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	220	0.0	100	3.5330773358902996	34.229140267805924	22.207085072721636	0.7671979955572994	0.093439683	0.00011221400000001216	1.5626358381748815e-08	3.638900000000806e-05	0	0.0	100	34.229140267805924	22.207085072721636	0.7671979955572994	3.27	0.509218760063429	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	221	0.0	100	3.5330516002117998	34.22825936899198	22.206266949516177	0.7671924071257191	0.093440281	9.720700000000394e-05	1.3753787148031131e-08	4.1512000000008137e-05	0	0.0	100	34.22825936899198	22.206266949516177	0.7671924071257191	3.41	0.5456406786237626	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	222	0.0	100	3.5330395520986393	34.227846985534036	22.20601922837425	0.7671897909111877	0.093438449	0.00010020699999999726	1.5007704828219614e-08	4.002800000001846e-05	0	0.0	100	34.227846985534036	22.20601922837425	0.7671897909111877	3.49	0.5363439079003579	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	223	0.0	100	3.533036867832215	34.22775510899691	22.206000716392406	0.7671892080301397	0.093440268	8.783899999998803e-05	1.4383563096774793e-08	4.0236000000018186e-05	0	0.0	100	34.22775510899691	22.206000716392406	0.7671892080301397	3.3	0.5133089680056395	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	224	0.0	100	3.5330304229262297	34.227534515044	22.2057005083873	0.7671878085365867	0.093437482	9.855099999999943e-05	1.479523730223023e-08	3.7501000000000656e-05	0	0.0	100	34.227534515044	22.2057005083873	0.7671878085365867	3.37	0.5164423235596629	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	225	0.0	100	3.5330076800896353	34.226756092671295	22.20526716431612	0.7671828699923688	0.093438009	9.270899999999768e-05	1.3951527593968377e-08	3.717899999998884e-05	0	0.0	100	34.226756092671295	22.20526716431612	0.7671828699923688	3.37	0.5382323676702901	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	226	0.0	100	3.53299941527778	34.22647321614073	22.20533551594997	0.7671810753112774	0.093437947	9.013699999999215e-05	1.2528591439411832e-08	3.720699999999467e-05	0	0.0	100	34.22647321614073	22.20533551594997	0.7671810753112774	3.47	0.5076346124459501	0.0	0.0
p01-s02-c0021-v210-m010-g250-sb0010	p01-s02-c0021	c0021	sb0010	227	0.0	100	3.53303464816107	34.22767913472085	22.206282625182165	0.7671887260346747	0.093435293	9.319899999999729e-05	1.3367869886050056e-08	3.861799999997886e-05	0	0.0	100	34.22767913472085	22.206282625182165	0.7671887260346747	3.45	0.5412037349114631	0.0	0.0
