run_id	cell_id	cell	seed_block_id	panel	H	B	HB	alpha_target	alpha	m	source_role	source_run_id	D0_tail_mean	D0_tail_sd	D1_tail_mean	D1_tail_sd	D2_tail_mean	D2_tail_sd	evenness_tail_mean	evenness_tail_sd	TV_tail_mean	TV_tail_sd	TV_51_75_mean	TV_76_100_mean	TV_late_change
p01-s03-c0055-v210-adaptive-g1000-sb0011	p01-s03-c0055	c0055	sb0011	H-by-B	1000	1	1000	0.5	0.5	0.1	new-simulation	p01-s03-c0055-v210-adaptive-g1000-sb0011	100.0	0.0	34.1119434050835	0.6705404754593886	22.687619228394418	0.7047754628087874	0.7664120608814947	0.004273014508662889	0.08825688211999999	0.005524049654880788	0.08746184244	0.0890519218	0.0015900793599999963
p01-s03-c0055-v210-adaptive-g1000-sb0012	p01-s03-c0055	c0055	sb0012	H-by-B	1000	1	1000	0.5	0.5	0.1	new-simulation	p01-s03-c0055-v210-adaptive-g1000-sb0012	100.0	0.0	32.352733575378345	0.8229899821492437	21.405311518391542	0.849768839497717	0.7548868409502816	0.00551181575557172	0.08909001526	0.0076826927616210055	0.08383340088	0.09434662964	0.010513228759999993
p01-s03-c0056-v210-adaptive-g1000-sb0001	p01-s03-c0056	c0056	sb0001	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0001	100.0	0.0	33.263665495597905	0.5919598576276308	21.982862589931283	0.43088843897813606	0.7609514184612931	0.003858929356858973	0.07600417932	0.006491991581984851	0.07382263708	0.07818572156	0.004363084480000001
p01-s03-c0056-v210-adaptive-g1000-sb0002	p01-s03-c0056	c0056	sb0002	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0002	100.0	0.0	34.32942916885982	0.6385332712693939	22.40747728776948	0.7833437388766163	0.7677964043051395	0.004045262539148756	0.07752035538	0.008988225769594028	0.08209843072	0.07294228004	-0.009156150680000003
p01-s03-c0056-v210-adaptive-g1000-sb0003	p01-s03-c0056	c0056	sb0003	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0003	100.0	0.0	33.37252054105918	1.0111976312891453	22.14960552433596	0.7121675953452541	0.7615966162974614	0.006590047465784293	0.07292829399999999	0.005079851746173845	0.07122079688	0.07463579112	0.0034149942399999966
p01-s03-c0056-v210-adaptive-g1000-sb0004	p01-s03-c0056	c0056	sb0004	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0004	100.0	0.0	33.671977238981405	1.0663596313743868	22.27336695363689	0.7776193286533208	0.7635279634510855	0.0068592073720688575	0.07437596622	0.007360951238066189	0.07283729375999999	0.07591463868	0.0030773449200000025
p01-s03-c0056-v210-adaptive-g1000-sb0005	p01-s03-c0056	c0056	sb0005	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0005	100.0	0.0	33.761864768489616	1.1087446469728612	22.37081377311977	0.7035669065226587	0.7640991825333594	0.007098340146040814	0.07535029266	0.007139829466839882	0.07230829688	0.07839228844	0.006083991560000002
p01-s03-c0056-v210-adaptive-g1000-sb0006	p01-s03-c0056	c0056	sb0006	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0006	100.0	0.0	32.03733575201666	0.7211141782258029	21.087871741342123	0.6094381372207655	0.7527747544267556	0.004856321595721636	0.07468488063999999	0.007132885166377837	0.07538986555999999	0.07397989572	-0.0014099698399999971
p01-s03-c0056-v210-adaptive-g1000-sb0007	p01-s03-c0056	c0056	sb0007	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0007	100.0	0.0	33.66957729069415	0.9075483769914249	22.370689562685946	0.9479715117660735	0.7635399281999621	0.00594401960744579	0.07846329967999999	0.006569109450593204	0.07998076492	0.07694583443999999	-0.003034930480000017
p01-s03-c0056-v210-adaptive-g1000-sb0008	p01-s03-c0056	c0056	sb0008	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0008	100.0	0.0	34.0135238588394	1.4378388352159432	22.38684702554562	0.9971069873106706	0.7656325935745507	0.009290963114145285	0.07524856168	0.007215069081981847	0.07612430028	0.07437282308	-0.001751477200000004
p01-s03-c0056-v210-adaptive-g1000-sb0009	p01-s03-c0056	c0056	sb0009	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0009	100.0	0.0	32.24572827505545	0.5782086396090141	21.027189778703715	0.47001530299284044	0.7542016858723791	0.003910633570710925	0.06869174662000001	0.007146805936632368	0.06921725628	0.06816623696	-0.001051019319999999
p01-s03-c0056-v210-adaptive-g1000-sb0010	p01-s03-c0056	c0056	sb0010	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0010	100.0	0.0	32.91358539710722	1.1839390380818104	21.557957554437916	0.7605821463674531	0.7585483180791095	0.007879224002299163	0.07579290176	0.007327712317998597	0.07876972192000001	0.0728160816	-0.005953640320000009
p01-s03-c0056-v210-adaptive-g1000-sb0011	p01-s03-c0056	c0056	sb0011	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0011	100.0	0.0	33.29146822575419	0.9072610589381314	21.53844193981653	0.5723069991750651	0.7610870854389198	0.005938451869960177	0.07916472828000001	0.00859708202885317	0.0832045742	0.07512488236	-0.00807969184
p01-s03-c0056-v210-adaptive-g1000-sb0012	p01-s03-c0056	c0056	sb0012	H-by-B	1000	5	5000	0.5	0.5	0.1	new-simulation	p01-s03-c0056-v210-adaptive-g1000-sb0012	100.0	0.0	32.964199444840894	1.1473814573112506	21.429436460962297	0.6918598462113771	0.758893827200271	0.007493798864970926	0.07438433846	0.007081393867817618	0.07099597236	0.07777270456	0.006776732199999996
p01-s03-c0057-v210-adaptive-g1000-sb0001	p01-s03-c0057	c0057	sb0001	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0001	100.0	0.0	33.85504606059913	0.5761432535928295	22.349424657896996	0.4121478876659663	0.7647810404543622	0.0036818683680998345	0.057134225260000004	0.005034258072434033	0.05787005868	0.056398391840000006	-0.0014716668399999966
p01-s03-c0057-v210-adaptive-g1000-sb0002	p01-s03-c0057	c0057	sb0002	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0002	100.0	0.0	32.060369404699735	0.8109597171100363	20.969796935196303	0.7301649507998423	0.7529167140655495	0.005460763133121955	0.06348627622	0.004368779502215853	0.06307257536000001	0.06389997708	0.0008274017199999956
p01-s03-c0057-v210-adaptive-g1000-sb0003	p01-s03-c0057	c0057	sb0003	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0003	100.0	0.0	34.43815922009434	0.7091127990264295	22.716660594697686	0.6159083158460414	0.7684751651144075	0.0044480703149224156	0.06317337944	0.004845680933692268	0.06226511043999999	0.06408164844	0.0018165380000000064
p01-s03-c0057-v210-adaptive-g1000-sb0004	p01-s03-c0057	c0057	sb0004	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0004	100.0	0.0	34.09058730754272	0.3854130331737432	22.241593233865686	0.414445413845191	0.7663036881130959	0.0024487127534962294	0.059794493940000006	0.0066774174779380135	0.056288635559999994	0.06330035232	0.0070117167600000085
p01-s03-c0057-v210-adaptive-g1000-sb0005	p01-s03-c0057	c0057	sb0005	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0005	100.0	0.0	33.474587594315864	0.7202808088512272	21.932486515380166	0.42557960007285095	0.7623083402356238	0.004673490762550532	0.06445344064	0.004565469902883359	0.06714007892000001	0.061766802360000005	-0.005373276560000008
p01-s03-c0057-v210-adaptive-g1000-sb0006	p01-s03-c0057	c0057	sb0006	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0006	100.0	0.0	33.44374239745923	0.5142007329506145	22.2202624438201	0.35049048991190374	0.7621321810394407	0.0033487551307945845	0.0588763349	0.00690657012626398	0.0551243614	0.0626283084	0.007503946999999997
p01-s03-c0057-v210-adaptive-g1000-sb0007	p01-s03-c0057	c0057	sb0007	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0007	100.0	0.0	33.38254197472614	0.6674246185631166	21.920617774748123	0.5916572516217637	0.7617170895302663	0.00434777821398308	0.06311288792	0.004473212063482431	0.06267750784	0.06354826799999999	0.0008707601599999976
p01-s03-c0057-v210-adaptive-g1000-sb0008	p01-s03-c0057	c0057	sb0008	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0008	100.0	0.0	33.06027813647845	0.45557731147559627	21.688537413562067	0.2696695208994059	0.7596330637723667	0.002990454245497234	0.06374994703999999	0.005928854626174923	0.0629313038	0.06456859027999999	0.0016372864799999859
p01-s03-c0057-v210-adaptive-g1000-sb0009	p01-s03-c0057	c0057	sb0009	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0009	100.0	0.0	33.957816736445295	0.6262350257213186	22.401245978392485	0.5387122162181103	0.7654338149931579	0.0039945657439071506	0.06360219376	0.007314984034584491	0.0628973618	0.06430702572	0.0014096639199999983
p01-s03-c0057-v210-adaptive-g1000-sb0010	p01-s03-c0057	c0057	sb0010	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0010	100.0	0.0	33.00328997718204	0.5200035249556842	21.597305181339156	0.37390912103651247	0.7592521879801788	0.003422937004608807	0.060095203279999995	0.005450356230632506	0.06044852884	0.059741877719999996	-0.0007066511200000056
p01-s03-c0057-v210-adaptive-g1000-sb0011	p01-s03-c0057	c0057	sb0011	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0011	100.0	0.0	33.157490826194746	0.9237334731255946	21.476818509745822	0.432588050600657	0.760208261557033	0.006048901887104516	0.06403444414	0.004483804576315363	0.06362811984	0.06444076844	0.0008126486000000072
p01-s03-c0057-v210-adaptive-g1000-sb0012	p01-s03-c0057	c0057	sb0012	H-by-B	1000	10	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0057-v210-adaptive-g1000-sb0012	100.0	0.0	33.21197352149941	0.8301877617861176	21.590972833050806	0.8877685307903614	0.760580828429109	0.005429923232278584	0.06038158978	0.007295736675168101	0.05554207015999999	0.0652211094	0.009679039240000013
p01-s03-c0058-v210-adaptive-g1000-sb0001	p01-s03-c0058	c0058	sb0001	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0001	100.0	0.0	34.0723120708984	0.29427984402186863	22.182615387727637	0.16764040098552266	0.7661928654462316	0.0018754533001852176	0.030666308079999996	0.0022805304302240094	0.03118058544	0.030152030720000004	-0.0010285547199999946
p01-s03-c0058-v210-adaptive-g1000-sb0002	p01-s03-c0058	c0058	sb0002	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0002	100.0	0.0	34.187811994690804	0.5040008998575837	22.203876656459425	0.22414336546270383	0.7669126716829422	0.0031864373869329035	0.028668861920000004	0.002916901685503415	0.029792542880000005	0.02754518096	-0.0022473619200000065
p01-s03-c0058-v210-adaptive-g1000-sb0003	p01-s03-c0058	c0058	sb0003	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0003	100.0	0.0	33.87977294812527	0.27656560464757096	22.042616348794223	0.20800444359087136	0.7649631592341269	0.0017718703679098103	0.029932585520000003	0.0023535391454401868	0.028903252160000004	0.03096191888000001	0.0020586667200000047
p01-s03-c0058-v210-adaptive-g1000-sb0004	p01-s03-c0058	c0058	sb0004	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0004	100.0	0.0	34.183214152034786	0.43706190797736827	22.23456717125629	0.32202122099379477	0.7668890513741422	0.0027766787084371747	0.029072194960000002	0.002307911058717824	0.02834146692	0.029802923	0.0014614560799999995
p01-s03-c0058-v210-adaptive-g1000-sb0005	p01-s03-c0058	c0058	sb0005	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0005	100.0	0.0	33.654684295903046	0.4778219812065619	21.91880954620228	0.35071222432302024	0.763501222671268	0.003092695000268488	0.03244229136	0.0037385573796152737	0.031304297880000005	0.03358028484	0.002275986959999997
p01-s03-c0058-v210-adaptive-g1000-sb0006	p01-s03-c0058	c0058	sb0006	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0006	100.0	0.0	34.044004645073635	0.2620223959748017	22.194320346943154	0.2515744372780698	0.7660139944261553	0.0016758992467144167	0.03163423438	0.0037287193656260443	0.033283019360000006	0.029985449400000003	-0.0032975699600000033
p01-s03-c0058-v210-adaptive-g1000-sb0007	p01-s03-c0058	c0058	sb0007	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0007	100.0	0.0	34.205322545582064	0.5843157902641328	22.20217834665565	0.424576924453915	0.7670156244057271	0.0037248454213705084	0.03236552542	0.002830806072984671	0.031102702880000003	0.03362834796	0.002525645079999996
p01-s03-c0058-v210-adaptive-g1000-sb0008	p01-s03-c0058	c0058	sb0008	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0008	100.0	0.0	34.610086577542894	0.33486934651942135	22.49046229824168	0.29729934464245195	0.7695913511107328	0.0021059045073159844	0.03337493284	0.0027298708843709932	0.03396678604	0.032783079640000004	-0.001183706399999998
p01-s03-c0058-v210-adaptive-g1000-sb0009	p01-s03-c0058	c0058	sb0009	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0009	100.0	0.0	33.58159774882424	0.31206292769090876	21.743900054237034	0.1921525714853959	0.7630414604887676	0.0020226541598713866	0.03386866382	0.003163277066657302	0.03421442316	0.03352290448	-0.0006915186800000028
p01-s03-c0058-v210-adaptive-g1000-sb0010	p01-s03-c0058	c0058	sb0010	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0010	100.0	0.0	34.281350246610806	0.3522374179176987	22.349965968792503	0.3269797671963033	0.7675177390863888	0.002229282243608884	0.03090423022	0.00215265640036001	0.030350452240000002	0.031458008200000005	0.0011075559600000028
p01-s03-c0058-v210-adaptive-g1000-sb0011	p01-s03-c0058	c0058	sb0011	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0011	100.0	0.0	33.963306189143665	0.31879591947680846	22.123907679488692	0.2899499180134825	0.7654956075501205	0.0020379312850110137	0.033066027020000006	0.0032019238947441652	0.0328239816	0.03330807244000001	0.00048409084000000657
p01-s03-c0058-v210-adaptive-g1000-sb0012	p01-s03-c0058	c0058	sb0012	H-by-B	1000	50	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0058-v210-adaptive-g1000-sb0012	100.0	0.0	33.99848597216097	0.35687362344402673	22.152990968711574	0.29131371946125256	0.7657181619736761	0.002265220975005905	0.03199627502	0.0033070546091875743	0.0308709424	0.03312160764	0.0022506652400000014
p01-s03-c0059-v210-adaptive-g1000-sb0001	p01-s03-c0059	c0059	sb0001	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0001	100.0	0.0	33.977428966665464	0.411052184569257	21.947476352873817	0.30617452201209605	0.7655797109832045	0.0026235848121768097	0.02984118084	0.0021359791072580723	0.029857785560000003	0.029824576119999998	-3.32094400000045e-05
p01-s03-c0059-v210-adaptive-g1000-sb0002	p01-s03-c0059	c0059	sb0002	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0002	100.0	0.0	34.50598442083192	0.5671974538306382	22.580289607711165	0.4366260370887542	0.7689182374885594	0.0035902763173374175	0.02982606602	0.0019989040360701192	0.030587791320000002	0.02906434072	-0.0015234506000000002
p01-s03-c0059-v210-adaptive-g1000-sb0003	p01-s03-c0059	c0059	sb0003	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0003	100.0	0.0	34.42820788622415	0.40989088787252714	22.429773325076518	0.3513412689426334	0.7684420733962314	0.002592109422314798	0.02952101906	0.002737910166463242	0.028598112440000004	0.03044392568	0.0018458132399999973
p01-s03-c0059-v210-adaptive-g1000-sb0004	p01-s03-c0059	c0059	sb0004	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0004	100.0	0.0	34.3590556386986	0.22558764257287822	22.394527749308487	0.18992247802662743	0.7680160221855626	0.0014258165095748958	0.031044628079999997	0.003496047455024445	0.03177525044	0.03031400572	-0.001461244720000001
p01-s03-c0059-v210-adaptive-g1000-sb0005	p01-s03-c0059	c0059	sb0005	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0005	100.0	0.0	34.00253889013606	0.45207460017659057	22.064296835125948	0.32147398793834053	0.7657368128680977	0.002893069156693955	0.029218975580000004	0.0023003628519927856	0.02765735296	0.03078059820000001	0.0031232452400000096
p01-s03-c0059-v210-adaptive-g1000-sb0006	p01-s03-c0059	c0059	sb0006	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0006	100.0	0.0	33.67697755773403	0.37710680159431575	21.912497450317264	0.2645771626162079	0.7636532240797541	0.002429932079431359	0.031074777440000007	0.002608253118475363	0.03145583244000001	0.030693722440000005	-0.0007621100000000068
p01-s03-c0059-v210-adaptive-g1000-sb0007	p01-s03-c0059	c0059	sb0007	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0007	100.0	0.0	33.93893087863703	0.25622898667712535	22.071781330283287	0.22198231241140626	0.765343006178767	0.001640982661317507	0.027517569640000003	0.003253528154883728	0.028952659720000003	0.026082479559999996	-0.0028701801600000063
p01-s03-c0059-v210-adaptive-g1000-sb0008	p01-s03-c0059	c0059	sb0008	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0008	100.0	0.0	34.188755379693724	0.34483552550068325	22.24746608947985	0.3042808179594191	0.7669308411448644	0.002187134511157225	0.02893885142	0.002811355195796795	0.028489460319999996	0.029388242520000003	0.0008987822000000069
p01-s03-c0059-v210-adaptive-g1000-sb0009	p01-s03-c0059	c0059	sb0009	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0009	100.0	0.0	33.92157839153049	0.37567444115167825	22.17402839491398	0.23545225605287162	0.7652249403518426	0.0024097619514833156	0.02873730724	0.0034069290415751994	0.029235953239999994	0.028238661240000004	-0.00099729199999999
p01-s03-c0059-v210-adaptive-g1000-sb0010	p01-s03-c0059	c0059	sb0010	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0010	100.0	0.0	33.94091656905976	0.3003247908693292	22.10886318877814	0.22728392836427108	0.7653534736134714	0.0019177450940266003	0.029586907519999997	0.002195352067949793	0.030651190719999995	0.028522624320000002	-0.0021285663999999933
p01-s03-c0059-v210-adaptive-g1000-sb0011	p01-s03-c0059	c0059	sb0011	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0011	100.0	0.0	34.12250384943204	0.2886873980812835	22.142179683642883	0.1826878700395511	0.7665127869035199	0.0018449026282442314	0.027481375880000002	0.002034799364865813	0.027063194800000002	0.02789955696	0.0008363621599999961
p01-s03-c0059-v210-adaptive-g1000-sb0012	p01-s03-c0059	c0059	sb0012	H-by-B	10000	1	10000	0.5	0.5	0.1	new-simulation	p01-s03-c0059-v210-adaptive-g1000-sb0012	100.0	0.0	34.24067227987552	0.4483832342502028	22.222326522111306	0.3049359381788568	0.7672527820108277	0.002856848534230549	0.030653256020000002	0.004085212499036896	0.02918352016	0.03212299188	0.0029394717199999996
p01-s03-c0060-v210-adaptive-g1000-sb0001	p01-s03-c0060	c0060	sb0001	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0001	100.0	0.0	34.17171198802054	0.2714241708182364	22.25961317946665	0.16222053387863242	0.766826656253588	0.0017246906731898876	0.02431392334	0.0016381421050712735	0.024724246000000005	0.023903600680000005	-0.0008206453200000005
p01-s03-c0060-v210-adaptive-g1000-sb0002	p01-s03-c0060	c0060	sb0002	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0002	100.0	0.0	34.151367353077354	0.21581225100927762	22.136270363969853	0.18761771382927347	0.7666997951221193	0.00137324226511785	0.023861370339999993	0.0030364478591361353	0.024007664919999998	0.023715075759999996	-0.0002925891600000022
p01-s03-c0060-v210-adaptive-g1000-sb0003	p01-s03-c0060	c0060	sb0003	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0003	100.0	0.0	34.27017314606063	0.3814236977004388	22.230241507293595	0.2834457086786333	0.767444966239571	0.002417201178146065	0.02593068476	0.00224489423245543	0.025531186760000005	0.02633018276	0.0007989959999999963
p01-s03-c0060-v210-adaptive-g1000-sb0004	p01-s03-c0060	c0060	sb0004	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0004	100.0	0.0	34.52547869118169	0.2318049051052569	22.554716787805503	0.1510898618991551	0.7690650600176313	0.0014574705943656222	0.025102583619999997	0.0029193534199797554	0.02665253912	0.02355262812	-0.0030999110000000003
p01-s03-c0060-v210-adaptive-g1000-sb0005	p01-s03-c0060	c0060	sb0005	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0005	100.0	0.0	34.10940293335709	0.22230068601567798	22.095759823311266	0.175225960815324	0.766432537794422	0.001415557632205108	0.02485196288	0.002436400343251825	0.02413897892	0.025564946840000005	0.0014259679200000035
p01-s03-c0060-v210-adaptive-g1000-sb0006	p01-s03-c0060	c0060	sb0006	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0006	100.0	0.0	33.983153555472796	0.3526958096968813	22.077864396973183	0.20187100466786842	0.7656204410089482	0.002244371623291722	0.02535386042	0.0020511569288047347	0.02584870944	0.024859011400000002	-0.000989698039999997
p01-s03-c0060-v210-adaptive-g1000-sb0007	p01-s03-c0060	c0060	sb0007	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0007	100.0	0.0	33.941114916001744	0.29131774473001015	21.972454355835342	0.20028181589182514	0.7653552218067543	0.0018623252944995439	0.023713485039999996	0.0019678578849442723	0.024452939919999993	0.022974030160000006	-0.001478909759999987
p01-s03-c0060-v210-adaptive-g1000-sb0008	p01-s03-c0060	c0060	sb0008	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0008	100.0	0.0	34.0624411022217	0.15429964406113125	22.091358068215595	0.1464270785685668	0.7661356954665591	0.0009855141375760606	0.02418133224	0.002898087896778428	0.024878587520000002	0.023484076960000003	-0.0013945105599999993
p01-s03-c0060-v210-adaptive-g1000-sb0009	p01-s03-c0060	c0060	sb0009	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0009	100.0	0.0	34.189093701551904	0.3903820244048786	22.21618901263417	0.33904026268848725	0.7669299160210917	0.002480253698991546	0.023875997540000006	0.0031116845737132917	0.022002564800000006	0.025749430280000003	0.0037468654799999966
p01-s03-c0060-v210-adaptive-g1000-sb0010	p01-s03-c0060	c0060	sb0010	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0010	100.0	0.0	33.93999510022503	0.19696528530168936	22.004756497531293	0.1510115164005471	0.7653523092939074	0.0012588256318559123	0.023959310419999994	0.0022091473479682123	0.024369108319999996	0.023549512519999996	-0.0008195957999999996
p01-s03-c0060-v210-adaptive-g1000-sb0011	p01-s03-c0060	c0060	sb0011	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0011	100.0	0.0	34.38232572360059	0.27198921606521986	22.391301727729065	0.21857123495472539	0.7681609782692814	0.0017155354492732905	0.0248642676	0.002616628209130215	0.023810397	0.0259181382	0.002107741199999999
p01-s03-c0060-v210-adaptive-g1000-sb0012	p01-s03-c0060	c0060	sb0012	H-by-B	10000	5	50000	0.5	0.5	0.1	new-simulation	p01-s03-c0060-v210-adaptive-g1000-sb0012	100.0	0.0	34.11620476493073	0.36641622766949455	22.085674641703985	0.2839719933852952	0.7664680651941943	0.0023346793232118354	0.02269031128	0.0023802433454110004	0.022453676199999998	0.022926946360000006	0.00047327016000000763
